id,provinsi,kabupaten_kota,nama_layanan,jenis_layanan,kategori,specialization,alamat,telepon,website,latitude,longitude,telemedicine,biaya_mulai,insurance_supported,rating,jam_buka,jam_tutup,hari_operasional,verified,photo_url,source,updated_at
2900,Maluku,Jayapura,Klinik Psikologi Jayapura,Klinik Psikologi,Psikolog,Konseling Pernikahan,"Jl. Kesehatan No.220, Jayapura",+628596863839,,-1.4560604736526646,100.88364732620508,True,500000,Swasta,4.0,8:00,20:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2901,DKI Jakarta,Mataram,RS Jiwa Mataram,Rumah Sakit Jiwa,Psikiatri,Konseling Pernikahan,"Jl. Kesehatan No.22, Mataram",+628658856999,,-3.7432256710734304,114.36046377918976,False,250000,Mandiri,4.1,9:00,20:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2902,Bali,Singkawang,Puskesmas Singkawang,Puskesmas,Konseling,Trauma,"Jl. Kesehatan No.207, Singkawang",+628982397851,,-7.675577923311982,118.06560291718705,True,0,Swasta,3.7,8:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2903,Nusa Tenggara Barat,Magelang,RS Jiwa Magelang,Rumah Sakit Jiwa,Psikiatri,Kecemasan,"Jl. Kesehatan No.83, Magelang",+628542293621,,5.427316193651267,100.80856980462188,False,100000,Swasta,4.6,8:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2904,Lampung,Cilegon,Puskesmas Cilegon,Puskesmas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.64, Cilegon",+628898716721,,3.8598252988578405,124.19326777377228,True,250000,Mandiri,4.4,8:00,17:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2905,Nusa Tenggara Timur,Balikpapan,RS Jiwa Balikpapan,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.122, Balikpapan",+628983872039,,4.173624152812316,121.88222205988484,False,350000,Swasta,3.5,8:00,22:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2906,Kalimantan Tengah,Kendari,RSUD Kendari,Rumah Sakit,Psikiatri,Gangguan Tidur,"Jl. Kesehatan No.41, Kendari",+628729547633,,-7.849191708065987,102.6358242571628,True,50000,"BPJS,Swasta",3.3,7:00,20:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2907,Kepulauan Riau,Bandung,RS Jiwa Bandung,Rumah Sakit Jiwa,Psikiatri,Depresi,"Jl. Kesehatan No.183, Bandung",+628441407586,,4.0217714963159015,107.23412820139323,False,100000,"BPJS,Swasta",4.1,8:00,17:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2908,Sumatera Utara,Yogyakarta,Puskesmas Yogyakarta,Puskesmas,Konseling,Terapi Keluarga,"Jl. Kesehatan No.99, Yogyakarta",+628305524051,,-7.7268611761578825,119.75819354816419,True,100000,Mandiri,4.6,7:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2909,Nusa Tenggara Timur,Batam,Pusat Konseling Universitas Batam,Universitas,Konseling,Burnout Kerja,"Jl. Kesehatan No.40, Batam",+628140747537,,-9.509471755829288,128.6878637474726,False,500000,Mandiri,3.3,8:00,17:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2910,Jawa Barat,Cirebon,RSUD Cirebon,Rumah Sakit,Psikiatri,ADHD,"Jl. Kesehatan No.40, Cirebon",+628580602688,,-2.2502992836875713,119.77795299100073,False,150000,"BPJS,Swasta",3.8,9:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2911,Sulawesi Barat,Binjai,RS Jiwa Binjai,Rumah Sakit Jiwa,Psikiatri,Trauma,"Jl. Kesehatan No.126, Binjai",+628468246762,,-3.6420565655329185,124.00261903866944,False,250000,BPJS,4.8,9:00,22:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2912,Jawa Barat,Sorong,Pusat Konseling Universitas Sorong,Universitas,Konseling,Depresi,"Jl. Kesehatan No.52, Sorong",+628938314594,,-5.91406626762477,111.6064034137891,False,150000,Swasta,3.5,7:00,19:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2913,Nusa Tenggara Timur,Batam,Klinik Psikologi Batam,Klinik Psikologi,Psikolog,Trauma,"Jl. Kesehatan No.246, Batam",+628509650735,,-6.853322676860801,109.60026975674084,False,250000,"BPJS,Swasta",3.4,9:00,19:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2914,DKI Jakarta,Banjarmasin,Klinik Psikologi Banjarmasin,Klinik Psikologi,Psikolog,Kecemasan,"Jl. Kesehatan No.2, Banjarmasin",+628422127571,,2.8972890267803297,113.8515311585442,True,50000,"BPJS,Swasta",4.0,9:00,22:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2915,Maluku Utara,Bogor,Pusat Konseling Universitas Bogor,Universitas,Konseling,Gangguan Mood,"Jl. Kesehatan No.156, Bogor",+628225283695,,-7.037702292687753,125.40705105310658,True,0,"BPJS,Swasta",3.6,8:00,16:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2916,Kalimantan Utara,Bandar Lampung,RS Jiwa Bandar Lampung,Rumah Sakit Jiwa,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.125, Bandar Lampung",+628019385875,,1.9239549917822707,113.88666688365959,False,500000,BPJS,4.2,7:00,22:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2917,Kalimantan Selatan,Bitung,Pusat Konseling Universitas Bitung,Universitas,Konseling,ADHD,"Jl. Kesehatan No.139, Bitung",+628935985292,,-3.781724871957019,104.27837517481385,False,50000,BPJS,3.9,8:00,22:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2918,Kalimantan Timur,Jakarta Utara,RSUD Jakarta Utara,Rumah Sakit,Psikiatri,Burnout Kerja,"Jl. Kesehatan No.100, Jakarta Utara",+628900476466,,-3.4327250960593183,127.66392831612362,False,50000,"Mandiri,Swasta",3.3,10:00,16:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2919,Lampung,Bandung,Klinik Psikologi Bandung,Klinik Psikologi,Psikolog,Terapi Keluarga,"Jl. Kesehatan No.231, Bandung",+628588281998,,-0.4939624716900912,103.48070817401597,False,100000,"Mandiri,Swasta",4.3,7:00,17:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2920,Sumatera Barat,Cirebon,RSUD Cirebon,Rumah Sakit,Psikiatri,ADHD,"Jl. Kesehatan No.140, Cirebon",+628750105578,,1.8996361931877637,124.23036981817394,False,350000,Mandiri,3.5,8:00,17:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2921,Sumatera Barat,Samarinda,Klinik Psikologi Samarinda,Klinik Psikologi,Psikolog,Kesehatan Mental Remaja,"Jl. Kesehatan No.96, Samarinda",+628468847000,,-7.353841478785528,113.37569449649996,False,150000,"Mandiri,Swasta",3.8,8:00,22:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2922,Maluku Utara,Palu,RS Jiwa Palu,Rumah Sakit Jiwa,Psikiatri,Burnout Kerja,"Jl. Kesehatan No.33, Palu",+628233657801,,-2.007336542625298,139.64149965414697,False,50000,BPJS,4.3,8:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2923,Nusa Tenggara Timur,Ambon,Puskesmas Ambon,Puskesmas,Konseling,Kecemasan,"Jl. Kesehatan No.20, Ambon",+628299268888,,-2.838859101767355,99.1150655767935,False,50000,BPJS,3.4,8:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2924,Sumatera Barat,Gorontalo,RS Jiwa Gorontalo,Rumah Sakit Jiwa,Psikiatri,Kecemasan,"Jl. Kesehatan No.147, Gorontalo",+628542005697,,2.0000706749717576,108.09823412265848,False,350000,"BPJS,Swasta",5.0,10:00,16:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2925,Sulawesi Utara,Padang,RSUD Padang,Rumah Sakit,Psikiatri,Kecemasan,"Jl. Kesehatan No.26, Padang",+628798237482,,-6.699086015602218,140.92694793268842,True,350000,BPJS,3.9,10:00,20:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2926,Jawa Tengah,Bogor,Klinik Psikologi Bogor,Klinik Psikologi,Psikolog,Kecemasan,"Jl. Kesehatan No.48, Bogor",+628369930419,,-7.05020294112161,138.79824372156605,True,150000,Swasta,3.7,9:00,21:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2927,Sulawesi Barat,Jakarta Barat,Puskesmas Jakarta Barat,Puskesmas,Konseling,ADHD,"Jl. Kesehatan No.197, Jakarta Barat",+628975362391,,0.4987773998897467,115.04963708998186,True,150000,Swasta,4.7,10:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2928,Nusa Tenggara Barat,Kupang,RS Jiwa Kupang,Rumah Sakit Jiwa,Psikiatri,ADHD,"Jl. Kesehatan No.97, Kupang",+628729566000,,-6.805358870124554,131.52308164825615,False,350000,"Mandiri,Swasta",4.8,7:00,20:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2929,DI Yogyakarta,Cilegon,Klinik Psikologi Cilegon,Klinik Psikologi,Psikolog,Terapi Keluarga,"Jl. Kesehatan No.52, Cilegon",+628350035616,,3.9459040169700685,132.65259617633615,True,350000,Swasta,3.9,7:00,17:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2930,Kepulauan Riau,Solo,Puskesmas Solo,Puskesmas,Konseling,Gangguan Mood,"Jl. Kesehatan No.71, Solo",+628947170537,,-0.03920939164156323,99.28112004732716,False,0,Mandiri,4.7,9:00,17:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2931,Papua,Bukittinggi,RSUD Bukittinggi,Rumah Sakit,Psikiatri,ADHD,"Jl. Kesehatan No.195, Bukittinggi",+628670669612,,-5.161071521791785,117.41459778818148,True,50000,"Mandiri,Swasta",3.9,7:00,20:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2932,Nusa Tenggara Barat,Magelang,Puskesmas Magelang,Puskesmas,Konseling,Burnout Kerja,"Jl. Kesehatan No.6, Magelang",+628801467180,,3.835835428089691,107.72141838911145,False,50000,Swasta,3.9,10:00,16:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2933,Sumatera Selatan,Bukittinggi,Puskesmas Bukittinggi,Puskesmas,Konseling,Gangguan Mood,"Jl. Kesehatan No.194, Bukittinggi",+628515546910,,4.372486769903903,107.20116535913817,True,50000,"Mandiri,Swasta",4.6,8:00,22:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2934,Jawa Tengah,Bitung,Puskesmas Bitung,Puskesmas,Konseling,ADHD,"Jl. Kesehatan No.113, Bitung",+628228807551,,2.932626641720992,137.23785791850318,True,250000,Swasta,5.0,9:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2935,Sumatera Barat,Banjarmasin,Klinik Psikologi Banjarmasin,Klinik Psikologi,Psikolog,Depresi,"Jl. Kesehatan No.99, Banjarmasin",+628602583323,,-9.742391649217693,115.00828564084118,True,150000,"BPJS,Swasta",3.1,8:00,16:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2936,Nusa Tenggara Barat,Banjarmasin,Klinik Psikologi Banjarmasin,Klinik Psikologi,Psikolog,Terapi Keluarga,"Jl. Kesehatan No.117, Banjarmasin",+628813447316,,-4.732759981484538,99.01894970015553,False,500000,BPJS,4.3,10:00,16:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2937,Kepulauan Riau,Cimahi,RSUD Cimahi,Rumah Sakit,Psikiatri,Trauma,"Jl. Kesehatan No.221, Cimahi",+628222683202,,1.4584739107898432,113.19033977176377,True,0,Swasta,4.9,8:00,18:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2938,Lampung,Cirebon,Pusat Konseling Universitas Cirebon,Universitas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.201, Cirebon",+628268146890,,0.36718978438739924,118.73724884954613,True,0,"BPJS,Swasta",3.0,9:00,22:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2939,Kalimantan Selatan,Gresik,Puskesmas Gresik,Puskesmas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.35, Gresik",+628348291020,,-10.424145402807442,132.78649284962188,True,250000,"BPJS,Swasta",4.6,8:00,22:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2940,DI Yogyakarta,Bima,RS Jiwa Bima,Rumah Sakit Jiwa,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.105, Bima",+628622823129,,-1.0714339114518197,109.98172332755824,False,150000,"BPJS,Swasta",4.1,7:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2941,Maluku Utara,Malang,RS Jiwa Malang,Rumah Sakit Jiwa,Psikiatri,Gangguan Mood,"Jl. Kesehatan No.151, Malang",+628521875976,,-9.400052486246365,123.53359952704564,False,150000,"BPJS,Swasta",4.9,9:00,18:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2942,Sumatera Barat,Purwokerto,RS Jiwa Purwokerto,Rumah Sakit Jiwa,Psikiatri,Kecemasan,"Jl. Kesehatan No.234, Purwokerto",+628969268962,,0.41149987946838884,106.91064769314255,False,350000,"BPJS,Swasta",3.5,8:00,17:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2943,Papua Barat,Kendari,Pusat Konseling Universitas Kendari,Universitas,Konseling,Depresi,"Jl. Kesehatan No.22, Kendari",+628799429382,,-2.400030105813867,105.96764150419017,True,350000,"Mandiri,Swasta",3.6,10:00,18:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2944,Maluku,Ambon,Pusat Konseling Universitas Ambon,Universitas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.243, Ambon",+628514243492,,-7.314500827632331,140.81973052647226,True,150000,Mandiri,3.7,7:00,22:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2945,Kalimantan Selatan,Jakarta Timur,Klinik Psikologi Jakarta Timur,Klinik Psikologi,Psikolog,Trauma,"Jl. Kesehatan No.178, Jakarta Timur",+628489193239,,-5.492221114095823,134.36103174056615,True,0,"Mandiri,Swasta",4.3,7:00,22:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2946,Bali,Padang,RSUD Padang,Rumah Sakit,Psikiatri,Kecemasan,"Jl. Kesehatan No.148, Padang",+628421949000,,-3.5261482988389456,100.41614511916525,True,350000,"BPJS,Swasta",3.7,7:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2947,Papua Barat,Tabanan,RSUD Tabanan,Rumah Sakit,Psikiatri,Kecemasan,"Jl. Kesehatan No.231, Tabanan",+628282303714,,-5.741935820440281,130.85816877550522,False,250000,Mandiri,4.4,9:00,21:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2948,Kalimantan Selatan,Jakarta Utara,Pusat Konseling Universitas Jakarta Utara,Universitas,Konseling,Terapi Keluarga,"Jl. Kesehatan No.220, Jakarta Utara",+628026043153,,-7.052740522636874,116.55678505711873,True,250000,"Mandiri,Swasta",3.1,8:00,16:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2949,Nusa Tenggara Barat,Bima,Klinik Psikologi Bima,Klinik Psikologi,Psikolog,ADHD,"Jl. Kesehatan No.110, Bima",+628905820657,,-3.8753106098400796,139.79023358480924,False,150000,"Mandiri,Swasta",5.0,9:00,18:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2950,Sulawesi Selatan,Gorontalo,RSUD Gorontalo,Rumah Sakit,Psikiatri,Burnout Kerja,"Jl. Kesehatan No.133, Gorontalo",+628272968210,,-1.5376523347731101,126.9897945395135,True,500000,Swasta,3.4,8:00,22:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2951,Kalimantan Barat,Tangerang Selatan,Pusat Konseling Universitas Tangerang Selatan,Universitas,Konseling,Kesehatan Mental Remaja,"Jl. Kesehatan No.181, Tangerang Selatan",+628199972036,,-2.481474162446462,139.81498237753266,True,100000,"BPJS,Swasta",4.6,9:00,17:00,Senin-Sabtu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2952,Nusa Tenggara Barat,Surabaya,RS Jiwa Surabaya,Rumah Sakit Jiwa,Psikiatri,Gangguan Tidur,"Jl. Kesehatan No.142, Surabaya",+628981625776,,-10.423294215557497,114.95086786299824,False,350000,"BPJS,Swasta",3.3,7:00,17:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2953,Sumatera Barat,Gorontalo,Klinik Psikologi Gorontalo,Klinik Psikologi,Psikolog,Gangguan Tidur,"Jl. Kesehatan No.181, Gorontalo",+628359321407,,-10.198174725596282,112.62933855713268,False,50000,"Mandiri,Swasta",4.9,7:00,18:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2954,Sumatera Barat,Tanjung Pinang,Klinik Psikologi Tanjung Pinang,Klinik Psikologi,Psikolog,Kesehatan Mental Remaja,"Jl. Kesehatan No.64, Tanjung Pinang",+628194760250,,-8.728486458400498,109.71810948948682,True,0,BPJS,4.2,7:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2955,Riau,Medan,RSUD Medan,Rumah Sakit,Psikiatri,Burnout Kerja,"Jl. Kesehatan No.176, Medan",+628595595412,,-3.4834515628568976,139.71427754237754,True,150000,BPJS,4.9,9:00,16:00,Senin-Jumat,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2956,Nusa Tenggara Barat,Tabanan,Puskesmas Tabanan,Puskesmas,Konseling,Kecemasan,"Jl. Kesehatan No.33, Tabanan",+628398629592,,-5.822957158424813,131.03623415908146,True,150000,"BPJS,Swasta",3.4,10:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2957,DI Yogyakarta,Bogor,Puskesmas Bogor,Puskesmas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.45, Bogor",+628498373391,,-2.8216266519788142,116.93135721490421,True,50000,"BPJS,Swasta",3.9,10:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2958,Banten,Bitung,Puskesmas Bitung,Puskesmas,Konseling,Trauma,"Jl. Kesehatan No.45, Bitung",+628552960258,,2.873283613571516,96.10953110933691,False,0,Mandiri,4.2,10:00,16:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2959,Banten,Garut,Puskesmas Garut,Puskesmas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.53, Garut",+628466688072,,-6.793666214476534,133.63405686756857,False,500000,"BPJS,Swasta",3.4,7:00,21:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2960,Kalimantan Barat,Yogyakarta,Puskesmas Yogyakarta,Puskesmas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.222, Yogyakarta",+628735805228,,-6.024464927426015,109.14472938231523,False,100000,BPJS,3.5,8:00,18:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2961,Bali,Tangerang,RSUD Tangerang,Rumah Sakit,Psikiatri,Terapi Keluarga,"Jl. Kesehatan No.246, Tangerang",+628195588233,,1.642857865597806,108.88267532127813,False,150000,Swasta,3.1,9:00,20:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2962,Sumatera Selatan,Jakarta Selatan,Puskesmas Jakarta Selatan,Puskesmas,Konseling,ADHD,"Jl. Kesehatan No.90, Jakarta Selatan",+628509577386,,-10.157289035511647,99.40176615578972,False,150000,"BPJS,Swasta",3.6,10:00,18:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2963,Kalimantan Tengah,Singkawang,Puskesmas Singkawang,Puskesmas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.108, Singkawang",+628328986237,,3.2868960915009797,124.73767034305237,False,100000,BPJS,3.7,8:00,17:00,Senin-Sabtu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2964,Sumatera Barat,Gresik,Puskesmas Gresik,Puskesmas,Konseling,Gangguan Tidur,"Jl. Kesehatan No.209, Gresik",+628586044442,,-3.9784747982311686,106.4834049207152,False,0,BPJS,3.8,8:00,22:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2965,DKI Jakarta,Jakarta Pusat,Pusat Konseling Universitas Jakarta Pusat,Universitas,Konseling,Burnout Kerja,"Jl. Kesehatan No.235, Jakarta Pusat",+628478537533,,-8.852705115765499,113.45372060337318,True,350000,"BPJS,Swasta",4.4,7:00,19:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2966,Riau,Jakarta Selatan,RSUD Jakarta Selatan,Rumah Sakit,Psikiatri,Kecemasan,"Jl. Kesehatan No.142, Jakarta Selatan",+628031696208,,2.449301124648759,134.10397407549985,True,250000,"BPJS,Swasta",3.9,10:00,18:00,Senin-Minggu,True,,national_mental_health_directory,2026-03-12T07:45:15.311448
2967,Jawa Barat,Purwokerto,Pusat Konseling Universitas Purwokerto,Universitas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.101, Purwokerto",+628460965778,,-5.038140257878171,121.90068319168185,True,500000,Mandiri,4.1,8:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2968,Gorontalo,Tangerang Selatan,RS Jiwa Tangerang Selatan,Rumah Sakit Jiwa,Psikiatri,Depresi,"Jl. Kesehatan No.171, Tangerang Selatan",+628694789535,,-5.548907901543355,134.2138888793754,True,350000,"Mandiri,Swasta",3.2,8:00,16:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2969,Kalimantan Selatan,Solo,Pusat Konseling Universitas Solo,Universitas,Konseling,Kecemasan,"Jl. Kesehatan No.1, Solo",+628353298469,,3.8178007903619218,105.43791424675543,False,500000,"Mandiri,Swasta",3.2,10:00,21:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2970,Kalimantan Barat,Purwokerto,Klinik Psikologi Purwokerto,Klinik Psikologi,Psikolog,Trauma,"Jl. Kesehatan No.130, Purwokerto",+628478244181,,5.12665190761542,109.14699342127325,False,50000,"BPJS,Swasta",4.1,7:00,18:00,Senin-Jumat,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
2971,Papua Barat,Tanjung Pinang,Pusat Konseling Universitas Tanjung Pinang,Universitas,Konseling,Konseling Pernikahan,"Jl. Kesehatan No.57, Tanjung Pinang",+628476432881,,-10.013443179024785,133.30505529795667,True,0,BPJS,3.3,9:00,17:00,Senin-Minggu,False,,national_mental_health_directory,2026-03-12T07:45:15.311448
